date,gdp,unemp,ygap_hp,ffr,infl,inv,cons,lab,lab_share,lab_prod,tfp,lpcom,ff4,onrun10,ir_1,ir_2,ir_3,rr_1,rr_2,rr_3,rr_4,gk_var_1,gk_var_2,mp1_tc,ff4_tc,ed2_tc,ed3_tc,ed4_tc,ff1_vr,ff4_vr,ed2_vr,ff1_gkgreen,ff4_gkgreen,ed2_gkgreen,mar_raw,mar_svariv,ad
2005.25,1077.785151,5.1,0.438788209,2.9433,2.896,1410.288753,1484.687827,1766.142935,462.2499168,453.7800996,64.8725,5.698443794,0.0083,0.002,-0.0005836,-0.007728873,0.109781863,,0.5453938,0.5301628,0.365931028,-0.065096286,-0.00522929,-0.001898833,0.005758033,0.021417633,0.0303405,0.035876367,0,0.008333333,0.023333333,0.001477,0.004382333,0.0221414,0.011057233,0.444555801,0.044939588
2005.5,1078.369504,4.9667,0.749350952,3.46,3.724,1410.873106,1485.442974,1766.183512,461.7128401,454.5207845,65.11,5.678396059,0.0067,-0.0165,-0.0638347,0.001380767,0.197669201,,0.2999568,0.309533,0.353386548,0.070826745,0.042907673,0.0015388,0.0051667,0.0112221,0.008999967,0.0057222,0.003333333,0.006666667,-0.003333333,-0.0001177,0.0019459,-0.0053427,0.005356367,0.687222252,0.042905989
2005.75,1078.686245,4.9667,0.834201694,3.98,3.024,1411.906696,1486.270354,1766.329328,461.527892,454.5643087,64.645,5.700296847,-0.0017,-0.0026,-0.021600767,0.006541867,0.0099252,,0.2576687,0.2695316,0.3043844,-0.040937771,-0.068209176,0.006014267,0.005311833,0.003435533,-0.000684567,0.000982133,-0.003333333,-0.001666667,-0.001666667,-0.0085143,-0.0105724,-0.005103833,-0.0028971,0.586568624,0.035104488
2006,1079.663247,4.7333,1.646350589,4.4567,3.132,1413.595445,1486.394836,1766.73876,462.3834911,455.1547866,65.39,5.737378905,0.0183,0.0262,0.018468433,-0.041458362,0.189256138,,0.2000051,0.2090219,0.310660673,-0.065874857,-0.031592425,0.000555767,0.008978533,0.0087634,0.010376367,0.012258033,0.001666667,0.018333333,0.026666667,-0.0066281,0.0003957,0.013435867,0.0244634,0.333570635,0.039106251
2006.25,1079.734861,4.6333,1.408212326,4.9067,3.204,1412.238463,1486.978834,1766.96272,461.6545244,455.065064,64.5475,5.791219704,0.0033,0.0099,-0.015189767,-0.005103248,-0.058534167,,0.6312646,0.6044538,0.28778047,0.079715741,0.02092035,-0.0003333,0.019820767,0.0333011,0.038197133,0.0396487,-0.001666667,0.003333333,0.003333333,0.0086379,0.0178307,0.009561833,0.0204278,0.611777547,0.085371971
2006.5,1079.567,4.6333,1.130476483,5.2467,2.78,1411.348577,1487.490093,1767.248772,461.6841807,454.6385745,63.8725,5.8298242,-0.0117,0.0046,0.000517433,-0.01724516,-0.112378123,,0.1118122,0.1261501,0.177231472,-0.06722468,-0.013579676,-0.022225467,-0.019444367,-0.0232223,-0.02,-0.0187778,-0.013333333,-0.011666667,-0.005,-0.005216367,-0.002437233,0.0067314,-0.002855567,0.276213888,-0.015109163
2006.75,1080.090123,4.4333,1.586434518,5.2467,1.396,1410.043496,1487.674232,1767.680027,462.6373792,455.374004,64.2625,5.868677544,-0.0033,-0.0185,-0.010006467,0.018036927,-0.065827273,,-0.0891731,-0.0137968,0.17394574,0.055510209,-0.021526689,-0.004831233,-0.002742,-0.0006702,-0.010939033,-0.0115698,-0.001666667,-0.003333333,-0.006666667,0.0056712,-0.001196633,0.000622933,0.012832667,0.15148128,-0.018986641
2007,1079.931024,4.5,1.469228589,5.2567,4.468,1408.39738,1488.023178,1767.293873,464.0546982,455.4634499,63.855,5.910179027,-0.0067,-0.0205,0.012183967,-0.01593661,-0.052753247,,0.0487279,0.0863401,-0.312437415,-0.020149581,-0.004580743,-0.0016667,-0.0040334,-0.013010733,-0.0234409,-0.0273657,0,-0.00667,-0.031666667,0.003068233,-0.0094076,-0.032377967,-0.006711067,-0.09177859,-0.000265039
2007.25,1080.468495,4.5,1.72685693,5.25,2.228,1408.934852,1488.222239,1767.193696,462.8075837,456.0716605,63.3675,5.983604664,0.0017,0.0107,-0.016415033,0.00528125,0.02752169,,-0.0947045,-0.0833344,0.092941341,0.120472687,0.023509701,-0.002346567,-0.0015613,-0.008596833,-0.005897867,-0.003897767,-0.001666667,0.001666667,0.013333333,-0.003599333,-0.0028703,0.0089253,0.018904,0.234841044,-0.02608786
2007.5,1080.881844,4.6667,1.991878695,5.0733,1.384,1408.218245,1488.804937,1766.987803,461.836278,457.2646994,63.5575,6.01422084,-0.065,0.0136,0.026301556,-0.17593578,0.20813218,,-0.6357841,-0.5634434,-0.176169101,-0.058816022,-0.014498516,-0.026735533,-0.0245556,-0.030222167,-0.0333889,-0.031555567,-0.025,-0.056666667,-0.066666667,-0.016018667,-0.039748133,-0.053848533,-0.021862067,-0.28703617,-0.07096552
2007.75,1080.984915,4.8,2.354869887,4.4967,1.74,1406.409212,1489.414338,1766.277525,462.2096131,457.6904447,63.9525,6.024882235,0.02,-0.006,-0.058466867,-0.046966647,0.113519333,,-0.5107119,-0.3788987,-0.540997719,-0.187750533,-0.052992095,-0.0391056,-0.015336833,0.0166147,0.001276033,-0.009492867,0.005,0.02,0.065,0.024785433,0.043936133,0.082083867,0.048258833,-0.830881812,-0.021583471
2008,1080.079932,5,1.564963035,3.1767,2.28,1402.366716,1489.847167,1765.747423,463.7918072,456.7146356,62.8175,6.088682344,-0.0217,0.0609,-0.090146167,-0.16968135,0.570736583,,,,,-0.243546672,-0.031494448,-0.1756424,-0.070483933,-0.054462333,-0.045215033,-0.035698867,,,,,,,0.004365,-1.682902975,-0.172526298
2008.25,1080.35676,5.3333,1.890155153,2.0867,1.94,1400.224072,1490.621096,1765.21309,462.4472688,457.7079306,63.1,6.141418547,-0.02,-0.0026,-0.020656333,-0.006682967,-0.0881397,,,,,0.206704075,0.027039902,-0.0048965,-0.0102903,-0.0257634,-0.026171967,-0.018419333,,,,,,,0.0130104,0.258923186,0.024563128
2008.5,1079.63254,6,1.17438894,1.94,2.732,1396.601098,1490.391519,1764.291056,462.3098509,457.9760066,63.51,6.098856639,0.03,0.0204,-0.066553367,-0.315375667,0.713274067,,,,,0.247370327,0.205166967,0.014194967,0.014000033,-0.0021667,-0.002833367,-0.009000067,,,,,,,0.039716133,1.799237329,0.107593557
2008.75,1077.262378,6.8667,-1.177127705,0.5067,0.568,1388.168474,1488.021357,1762.354245,463.9842108,457.3256313,63.565,5.814497697,-0.0817,-0.0572,-0.1806068,0.05667875,0.322901467,,,,,0.122552195,0.105597565,-0.061801133,-0.031826333,-0.059919333,-0.073306467,-0.079139767,,,,,,,0.0002299,1.314580481,
2009,1075.664677,8.2667,-2.469808036,0.1833,0.988,1378.678047,1486.587995,1759.344854,460.368909,458.0754535,64.725,5.758132449,-0.0033,-0.1417,-0.108513233,0.115833867,0.0894879,,,,,0.167905041,0.069788576,-0.0241672,-0.031345667,-0.0599463,-0.063225733,-0.062473067,,,,,,,0.023441267,1.118835483,
2009.25,1075.323242,9.3,-2.785157132,0.18,-0.668,1373.385105,1486.574428,1758.202707,461.3058987,459.9966671,66.7825,5.857280211,0.0017,0.0563,0,0,0,,,,,0.075844925,-0.020208576,0.0016667,-0.000161333,-0.004912067,-0.0000233,0.007835133,,,,,,,0.031707367,0.435805967,
2009.5,1075.419388,9.6333,-2.606975672,0.1567,-0.088,1373.481252,1487.323106,1756.810434,460.5640076,461.4149749,66.945,5.925581414,-0.0067,-0.0195,0,0,0,,,,,-0.053341467,-0.067642646,-0.0004444,-0.003000033,-0.004500067,-0.003722267,0.001777733,,,,,,,-0.002231033,-0.137553221,
2009.75,1076.151338,9.9333,-1.718513105,0.12,1.184,1377.213426,1487.729322,1756.410014,459.8427505,462.607025,67.385,5.992409284,-0.005,0.019,0,0,0,,,,,0.121095578,0.051611471,-0.008478967,-0.007856833,-0.028222233,-0.0355018,-0.040365633,,,,,,,-0.0110698,0.423062589,
2010,1076.384265,9.8333,-1.560092216,0.1333,1.408,1379.397635,1487.96225,1757.051462,458.2321123,463.1373851,66.42,6.055117356,-0.0033,0.0027,0,0,0,,,,,0.019448364,-0.001687885,-0.007556133,-0.002526933,-0.0018279,0.005537667,0.0145699,,,,,,,,0.32515877,
2010.25,1077.161692,9.6333,-0.891545006,0.1933,1.772,1383.0324,1488.249079,1757.762743,458.629313,463.4913437,65.88,6.066930308,-0.0033,0.0045,0,0,0,,,,,-0.073671517,-0.029064966,-0.000389433,-0.004946233,-0.0089499,-0.011813667,-0.011759833,,,,,,,,-0.231168768,
2010.5,1077.634873,9.4667,-0.430903588,0.1867,1.824,1384.440166,1488.393852,1758.144873,458.2034611,463.9784151,66.3425,6.106393901,0.0017,-0.0231,-0.1563025,0.1509233,0.185360367,,,,,-0.003004003,0.00433041,0.002452233,0.0005556,-0.005333233,-0.011555533,-0.013222233,,,,,,,,0.049151649,
2010.75,1078.060077,9.5,-0.229147758,0.1867,2.044,1384.399169,1489.147463,1758.091892,457.7727044,464.3977352,65.925,6.20617348,0.0017,0.0307,-0.072591,0.078414267,0.056243,,,,,-0.021615796,-0.025308809,0.002776633,0.002777733,-0.005555633,-0.004856667,-0.004856667,,,,,,,,0.008958374,
2011,1077.505285,9.0333,-0.793942498,0.1567,1.76,1382.905403,1489.895621,1757.732222,460.1533582,463.5573292,65.605,6.31996509,-0.0017,0.0114,0,0,0,,,,,-0.025992043,-0.002122301,-0.001666533,-0.0016666,-0.0016667,-0.002204333,-0.005376367,,,,,,,,-0.109632349,
2011.25,1078.062157,9.0667,-0.430753272,0.0933,2.904,1384.86745,1490.29055,1757.705469,458.5803863,463.8846712,65.2975,6.335018893,-0.0033,0.0029,0,0,0,,,,,-0.025882508,0.007719435,0,-0.000500033,0.000500033,0.0020054,0.0045108,,,,,,,,0.082435745,
2011.5,1078.072556,9,-0.832459917,0.0833,2.408,1384.877849,1490.462892,1758.386109,458.7728968,463.7075747,65.335,6.294289966,0.005,-0.0221,-0.260478467,0.223170933,0.4745175,,,,,-0.137064646,-0.034796871,-0.001420033,-0.0006111,0.008944533,-0.003277767,-0.015944467,,,,,,,,-0.532392417,
2011.75,1078.995805,8.6333,-0.077689412,0.0733,0.572,1390.347336,1490.573789,1758.837401,456.4462768,464.3919634,65.96,6.203558012,0.0033,-0.0038,0,0,0,,,,,-0.139968469,-0.054386576,0.002733867,0.007777767,0.017598467,0.019820767,0.021487467,,,,,,,,-0.27674608,
2012,1079.491166,8.2667,0.281767466,0.1033,2.108,1392.167219,1490.905885,1759.549666,458.1584211,464.5419216,66.6925,6.207322607,0,-0.0036,-0.065510533,0.079078633,0.010049667,,,,,-0.153648248,-0.075745534,-0.001110567,0,-0.0026881,-0.0039785,-0.006290333,,,,,,,,-0.630219617,
2012.25,1079.790071,8.2,0.269250249,0.1533,1.824,1393.339492,1490.713388,1759.410787,457.5864952,465.111822,66.6875,6.178277282,0.0033,-0.0078,-0.007780933,0.004710367,0.047903067,,,,,0.047008997,0.043697614,0.0009179,0.0012222,0.0030896,0.0043799,0.005025067,,,,,,,,0.315651027,
2012.5,1079.714405,8.0333,-0.057843682,0.1433,2.148,1393.263827,1490.637723,1759.640121,457.3369873,464.9215779,66.525,6.189721032,0.0117,0.0348,0.054150167,-0.044833567,-0.107068133,,,,,-0.05403728,-0.018521142,,,,,,,,,,,,,-0.412727422,
2012.75,1079.540362,7.8,-0.425155389,0.16,1.616,1392.654053,1490.791549,1759.590335,460.1714221,464.4958046,66.2975,6.180057747,-0.0017,0.0089,0.0420946,-0.049776567,-0.039648167,,,,,0.015354523,-0.012661576,,,,,,,,,,,,,0.182948581,
2013,1080.088085,7.7333,-0.04264625,0.1433,1.56,1395.361687,1490.847064,1759.301521,457.3369873,464.7309712,66.0975,6.186846281,0.0033,-0.0044,0,0,0,,,,,-0.116830017,-0.025140278,,,,,,,,,,,,,-0.295374139,
2013.25,1080.12069,7.5333,-0.435451353,0.1167,0.832,1396.245361,1490.71506,1759.503422,458.6333892,464.5803363,66.1675,,0,0.0265,0.111866567,-0.126106833,-0.042422233,,,,,0.005062296,-0.010010754,,,,,,,,,,,,,-0.103765118,
2013.5,1080.691592,7.2333,-0.186758421,0.0833,1.924,1397.66015,1490.955928,1759.596319,457.9247067,464.9856704,66.61,,0,-0.0451,-0.0461828,0.057901667,-0.028038633,,,,,-0.051491657,0.009824723,,,,,,,,,,,,,-0.012049482,
2013.75,1081.460493,6.9333,0.062694772,0.0867,2.056,1398.848338,1491.559403,1759.783687,456.8786245,465.9980289,67.38,,0,0.013,0.051741933,-0.060806,-0.026189967,,,,,0.036000623,0.012306823,,,,,,,,,,,,,-0.172380571,
2014,1081.061644,6.6667,-0.778290923,0.0733,1.656,1397.609149,1491.984962,1760.2473,459.0827824,465.1882001,66.7525,,0,0.0117,0.041125933,-0.0595283,0.092976367,,,,,-0.116337463,-0.062286336,,,,,,,,,,,,,-0.442099855,
2014.25,1082.015821,6.2333,-0.002159311,0.0933,2.248,1400.651085,1492.445311,1760.634557,457.3555672,465.8094649,67.3425,,0,0.0015,-0.008486967,0.010044067,-0.033438933,,,,,-0.091000784,-0.019273815,,,,,,,,,,,,,-0.641051042,
2014.5,1083.079735,6.1,0.634472023,0.09,1.816,1402.538048,1493.178646,1760.935744,456.5410127,466.8426636,68.095,,0,0.0039,0.0102251,-0.021227367,0.064670667,,,,,-0.009400077,0.00870406,,,,,,,,,,,,,-0.088259799,
2014.75,1083.374036,5.7,0.612494155,0.1,0.58,1402.832349,1493.968406,1761.490189,458.2362047,466.3222089,68.0525,,0.0017,0.0005,0.067367133,-0.074009533,-0.007369467,,,,,-0.010627815,0.011052804,,,,,,,,,,,,,-0.067043183,
2015,1084.007099,5.5667,0.806526114,0.11,-0.068,1405.091464,1494.106009,1761.566436,458.4018049,467.0602058,68.7625,,-0.0083,-0.0229,-0.0294431,0.0280861,-0.0139123,,,,,0.072596362,0.041166561,,,,,,,,,,,,,,
2015.25,1084.513409,5.4,0.954269014,0.1233,2.152,1405.193734,1494.44662,1761.473374,458.4834817,467.3875016,69.3875,,-0.0067,-0.0174,0.028492333,-0.020295733,-0.1208319,,,,,0.160522677,0.095140122,,,,,,,,,,,,,,
2015.5,1084.717942,5.1,0.691209022,0.1367,1.344,1405.398266,1495.147431,1761.305149,458.1502298,467.6830164,69.2625,,-0.0183,-0.0185,-0.059455,0.0341899,-0.021391733,,,,,0.105615298,0.055525225,,,,,,,,,,,,,,
2015.75,1084.636179,5,0.128541369,0.16,0.824,1404.094492,1495.230549,1762.098451,459.8648969,466.9993042,68.635,,0.0117,-0.0029,-0.0320935,0.004851067,0.137550433,,,,,0.182550342,0.07943266,,,,,,,,,,,,,,
2016,1084.61865,4.9333,0.033306022,0.36,0.248,1402.424033,1495.706036,1762.28439,458.9823018,466.7346544,68.615,,-0.0217,-0.0288,-0.011358833,0.009684433,-0.101009567,,,,,0.034672105,0.022347717,,,,,,,,,,,,,,
2016.25,1085.007468,4.8667,-0.097230694,0.3733,2.404,1402.395314,1496.422187,1762.012083,459.3947446,466.9721207,68.325,,-0.0083,-0.0074,-0.016851367,0.012327833,-0.009202967,,,,,-0.062643187,-0.051904449,,,,,,,,,,,,,,
2016.5,1085.497167,4.9333,-0.158862565,0.3967,1.36,1402.885013,1497.075151,1762.427179,459.0716229,467.5675247,69.3225,,-0.0067,-0.015,,,,,,,,0.043103661,0.025847467,,,,,,,,,,,,,,
2016.75,1085.738231,4.7333,-0.262741538,0.45,2.008,1403.959415,1497.641948,1762.20678,457.0340618,467.858792,69.405,,0.005,0.0201,,,,,,,,0.068156387,-0.003571899,,,,,,,,,,,,,,
2017,1085.886437,4.6667,-0.305870491,0.7,1.976,1403.69182,1497.952624,1762.462977,457.9749809,467.9191726,69.675,,,,,,,,,,,0.061399202,0.027870973,,,,,,,,,,,,,,
2017.25,1086.475165,4.3333,-0.384124583,0.95,1.004,1404.696349,1498.541352,1762.776348,457.5298435,468.3445178,69.8225,,,,,,,,,,,-0.003714244,-0.016266482,,,,,,,,,,,,,,
2017.5,1087.056645,4.3,-0.210325674,1.1533,2.064,1406.10428,1498.634629,1763.24098,457.2616002,468.9961601,70.5525,,,,,,,,,,,0.06025212,0.02856669,,,,,,,,,,,,,,
2017.75,1087.576156,4.1,0.044677601,1.2033,2.32,1407.03447,1499.31714,1763.068553,457.1830545,469.082481,70.0675,,,,,,,,,,,0.022982382,-0.032002035,,,,,,,,,,,,,,
